split,condition,preprocessing,method,seed,selection,target,metric,value
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,9.2177278660651574
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,28680
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,3878
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,105
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.027075812274368231
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.027075812274368231
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.19540587592073294
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,structural_features_0_3,reconstruction_mse_original_units,0.010624339682730983
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,nuisance_contaminated_features_4_5,reconstruction_mse_original_units,5.603080411600514
selection,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,optimizer,selected_epoch,397
selection,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.37390707570453618
selection,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_total,135
selection,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_trainable,135
test,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,0,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,0.13624028451122827
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.3110630212719675
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,1.5636654612864571
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.01758571780233132
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.028890412535445609
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.0069131773301467515
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.0041670082940292296
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,5.3137572692050625
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,4.0106791825517263
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.57029923701210872
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,5.4871712206938286
train,high_variance_nuisance,training_only_feature_standardization,nonlinear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,10.817382280106051
