dt,sigma,replicate,model,output,feature,coefficient,true_coefficient
0.1,0.02,6,cubic,dy,x3,-0.0140536781587,0
0.1,0.02,6,cubic,dy,x2y,-1.02256714623,-1
0.1,0.02,6,cubic,dy,xy2,0.00744290229037,0
0.1,0.02,6,cubic,dy,y3,-1.01559400428,-1
0.1,0.02,6,affine,dx,1,0.00613654135877,0
0.1,0.02,6,affine,dx,x,0.017178712445,1
0.1,0.02,6,affine,dx,y,-1.99675051623,-2
0.1,0.02,6,affine,dx,x2,0,0
0.1,0.02,6,affine,dx,xy,0,0
0.1,0.02,6,affine,dx,y2,0,0
0.1,0.02,6,affine,dx,x3,0,-1
0.1,0.02,6,affine,dx,x2y,0,0
0.1,0.02,6,affine,dx,xy2,0,-1
0.1,0.02,6,affine,dx,y3,0,0
0.1,0.02,6,affine,dy,1,0.01908426269,0
0.1,0.02,6,affine,dy,x,2.00546872108,2
0.1,0.02,6,affine,dy,y,0.00788183967518,1
0.1,0.02,6,affine,dy,x2,0,0
0.1,0.02,6,affine,dy,xy,0,0
0.1,0.02,6,affine,dy,y2,0,0
0.1,0.02,6,affine,dy,x3,0,0
0.1,0.02,6,affine,dy,x2y,0,-1
0.1,0.02,6,affine,dy,xy2,0,0
0.1,0.02,6,affine,dy,y3,0,-1
0.1,0.02,6,permuted,dx,1,-0.0856886130382,0
0.1,0.02,6,permuted,dx,x,1.05187474406,1
0.1,0.02,6,permuted,dx,y,-0.0280817998707,-2
0.1,0.02,6,permuted,dx,x2,-0.102416321147,0
0.1,0.02,6,permuted,dx,xy,-0.157356791478,0
0.1,0.02,6,permuted,dx,y2,0.090951956384,0
0.1,0.02,6,permuted,dx,x3,-1.06277769482,-1
0.1,0.02,6,permuted,dx,x2y,0.139552813075,0
0.1,0.02,6,permuted,dx,xy2,-0.730844452735,-1
0.1,0.02,6,permuted,dx,y3,0.0931632030915,0
0.1,0.02,6,permuted,dy,1,-0.0957709759699,0
0.1,0.02,6,permuted,dy,x,-0.161535889504,2
0.1,0.02,6,permuted,dy,y,0.238850759278,1
0.1,0.02,6,permuted,dy,x2,0.11074127441,0
0.1,0.02,6,permuted,dy,xy,0.102298410884,0
0.1,0.02,6,permuted,dy,y2,0.152896332409,0
0.1,0.02,6,permuted,dy,x3,0.112341367683,0
0.1,0.02,6,permuted,dy,x2y,0.0724109420264,-1
0.1,0.02,6,permuted,dy,xy2,0.0919641432105,0
0.1,0.02,6,permuted,dy,y3,-0.226872475844,-1
0.1,0.02,7,cubic,dx,1,-0.0191647638445,0
0.1,0.02,7,cubic,dx,x,1.04130427518,1
0.1,0.02,7,cubic,dx,y,-1.98826325315,-2
0.1,0.02,7,cubic,dx,x2,0.0217995729074,0
0.1,0.02,7,cubic,dx,xy,0.00429676222349,0
0.1,0.02,7,cubic,dx,y2,0.0154595936777,0
0.1,0.02,7,cubic,dx,x3,-1.03231086354,-1
0.1,0.02,7,cubic,dx,x2y,-0.0112042313058,0
0.1,0.02,7,cubic,dx,xy2,-1.06468348251,-1
0.1,0.02,7,cubic,dx,y3,-0.00327810589579,0
0.1,0.02,7,cubic,dy,1,0.00643142702018,0
0.1,0.02,7,cubic,dy,x,2.04409795048,2
0.1,0.02,7,cubic,dy,y,0.987671265898,1
0.1,0.02,7,cubic,dy,x2,-0.00410328702729,0
0.1,0.02,7,cubic,dy,xy,-0.000789421415719,0
0.1,0.02,7,cubic,dy,y2,0.00146445111973,0
0.1,0.02,7,cubic,dy,x3,-0.0486889504935,0
0.1,0.02,7,cubic,dy,x2y,-0.969820240466,-1
0.1,0.02,7,cubic,dy,xy2,-0.0366622244445,0
0.1,0.02,7,cubic,dy,y3,-0.994475956217,-1
0.1,0.02,7,affine,dx,1,0.0045416202918,0
0.1,0.02,7,affine,dx,x,0.0153132468381,1
0.1,0.02,7,affine,dx,y,-1.99420679143,-2
0.1,0.02,7,affine,dx,x2,0,0
0.1,0.02,7,affine,dx,xy,0,0
0.1,0.02,7,affine,dx,y2,0,0
0.1,0.02,7,affine,dx,x3,0,-1
0.1,0.02,7,affine,dx,x2y,0,0
0.1,0.02,7,affine,dx,xy2,0,-1
0.1,0.02,7,affine,dx,y3,0,0
0.1,0.02,7,affine,dy,1,0.0239658036906,0
0.1,0.02,7,affine,dy,x,1.99969791577,2
0.1,0.02,7,affine,dy,y,0.00740453674358,1
0.1,0.02,7,affine,dy,x2,0,0
0.1,0.02,7,affine,dy,xy,0,0
0.1,0.02,7,affine,dy,y2,0,0
0.1,0.02,7,affine,dy,x3,0,0
0.1,0.02,7,affine,dy,x2y,0,-1
0.1,0.02,7,affine,dy,xy2,0,0
0.1,0.02,7,affine,dy,y3,0,-1
0.1,0.02,7,permuted,dx,1,-0.310895135017,0
0.1,0.02,7,permuted,dx,x,-0.0637580214384,1
0.1,0.02,7,permuted,dx,y,0.34576776852,-2
0.1,0.02,7,permuted,dx,x2,0.170917182924,0
0.1,0.02,7,permuted,dx,xy,0.0790927533435,0
0.1,0.02,7,permuted,dx,y2,0.298856188251,0
0.1,0.02,7,permuted,dx,x3,-0.0529296719519,-1
0.1,0.02,7,permuted,dx,x2y,-0.398325926235,0
0.1,0.02,7,permuted,dx,xy2,0.119218037908,-1
0.1,0.02,7,permuted,dx,y3,-0.351824209606,0
0.1,0.02,7,permuted,dy,1,-0.0460848509951,0
0.1,0.02,7,permuted,dy,x,-0.0331211019975,2
0.1,0.02,7,permuted,dy,y,0.613262195762,1
0.1,0.02,7,permuted,dy,x2,0.0446082853791,0
0.1,0.02,7,permuted,dy,xy,-0.101100370555,0
0.1,0.02,7,permuted,dy,y2,0.105429203952,0
0.1,0.02,7,permuted,dy,x3,0.0501261801972,0
0.1,0.02,7,permuted,dy,x2y,-0.535184333578,-1
0.1,0.02,7,permuted,dy,xy2,-0.0852071385843,0
0.1,0.02,7,permuted,dy,y3,-0.674437135183,-1
0.1,0.02,8,cubic,dx,1,-0.0103013203993,0
0.1,0.02,8,cubic,dx,x,0.986713931455,1
0.1,0.02,8,cubic,dx,y,-1.98368083906,-2
0.1,0.02,8,cubic,dx,x2,0.00436006604471,0
0.1,0.02,8,cubic,dx,xy,-0.0124618476343,0
0.1,0.02,8,cubic,dx,y2,0.0147369800766,0
0.1,0.02,8,cubic,dx,x3,-0.980614007936,-1
0.1,0.02,8,cubic,dx,x2y,-0.0147868525906,0
0.1,0.02,8,cubic,dx,xy2,-1.02343198623,-1
0.1,0.02,8,cubic,dx,y3,-0.010058996147,0
0.1,0.02,8,cubic,dy,1,0.017844270784,0
0.1,0.02,8,cubic,dy,x,2.01263566934,2
0.1,0.02,8,cubic,dy,y,0.987791121675,1
0.1,0.02,8,cubic,dy,x2,-0.0206957732028,0
0.1,0.02,8,cubic,dy,xy,0.00892885918592,0
0.1,0.02,8,cubic,dy,y2,-0.0153056890748,0
0.1,0.02,8,cubic,dy,x3,-0.00646285007183,0
0.1,0.02,8,cubic,dy,x2y,-0.998966569887,-1
0.1,0.02,8,cubic,dy,xy2,-0.0229471292589,0
0.1,0.02,8,cubic,dy,y3,-0.979854001674,-1
0.1,0.02,8,affine,dx,1,0.00484131311761,0
0.1,0.02,8,affine,dx,x,0.00921948104228,1
0.1,0.02,8,affine,dx,y,-1.99468301889,-2
0.1,0.02,8,affine,dx,x2,0,0
0.1,0.02,8,affine,dx,xy,0,0
0.1,0.02,8,affine,dx,y2,0,0
0.1,0.02,8,affine,dx,x3,0,-1
0.1,0.02,8,affine,dx,x2y,0,0
0.1,0.02,8,affine,dx,xy2,0,-1
0.1,0.02,8,affine,dx,y3,0,0
0.1,0.02,8,affine,dy,1,0.0210494715195,0
0.1,0.02,8,affine,dy,x,2.00267644089,2
0.1,0.02,8,affine,dy,y,0.0164857977266,1
0.1,0.02,8,affine,dy,x2,0,0
0.1,0.02,8,affine,dy,xy,0,0
0.1,0.02,8,affine,dy,y2,0,0
0.1,0.02,8,affine,dy,x3,0,0
0.1,0.02,8,affine,dy,x2y,0,-1
0.1,0.02,8,affine,dy,xy2,0,0
0.1,0.02,8,affine,dy,y3,0,-1
0.1,0.02,8,permuted,dx,1,0.0507693265999,0
0.1,0.02,8,permuted,dx,x,0.00707713956722,1
0.1,0.02,8,permuted,dx,y,-0.152984426954,-2
0.1,0.02,8,permuted,dx,x2,-0.216772050099,0
0.1,0.02,8,permuted,dx,xy,-0.0135828376143,0
0.1,0.02,8,permuted,dx,y2,-0.073939306866,0
0.1,0.02,8,permuted,dx,x3,-0.0457987051662,-1
0.1,0.02,8,permuted,dx,x2y,0.232018603814,0
0.1,0.02,8,permuted,dx,xy2,-0.106855518013,-1
0.1,0.02,8,permuted,dx,y3,0.0912877705483,0
0.1,0.02,8,permuted,dy,1,-0.172758295673,0
0.1,0.02,8,permuted,dy,x,-0.239283648584,2
0.1,0.02,8,permuted,dy,y,-0.185757196009,1
0.1,0.02,8,permuted,dy,x2,0.182691669705,0
0.1,0.02,8,permuted,dy,xy,0.175367544446,0
0.1,0.02,8,permuted,dy,y2,0.26822172064,0
0.1,0.02,8,permuted,dy,x3,0.429048839654,0
0.1,0.02,8,permuted,dy,x2y,0.229312089567,-1
0.1,0.02,8,permuted,dy,xy2,-0.108806949818,0
0.1,0.02,8,permuted,dy,y3,0.134845583225,-1
0.1,0.02,9,cubic,dx,1,-0.00370063358955,0
0.1,0.02,9,cubic,dx,x,0.998072184129,1
0.1,0.02,9,cubic,dx,y,-2.01823323538,-2
0.1,0.02,9,cubic,dx,x2,0.00576932087423,0
0.1,0.02,9,cubic,dx,xy,0.00440598467842,0
0.1,0.02,9,cubic,dx,y2,0.00725522353232,0
0.1,0.02,9,cubic,dx,x3,-0.987469209589,-1
0.1,0.02,9,cubic,dx,x2y,-0.014229462525,0
0.1,0.02,9,cubic,dx,xy2,-1.03008764314,-1
0.1,0.02,9,cubic,dx,y3,0.0329415673093,0
0.1,0.02,9,cubic,dy,1,-0.00782495642486,0
0.1,0.02,9,cubic,dy,x,2.02289941876,2
0.1,0.02,9,cubic,dy,y,0.982787445823,1
0.1,0.02,9,cubic,dy,x2,0.00518465550502,0
0.1,0.02,9,cubic,dy,xy,-0.00531376851036,0
0.1,0.02,9,cubic,dy,y2,0.0132100585153,0
0.1,0.02,9,cubic,dy,x3,-0.0267702251821,0
0.1,0.02,9,cubic,dy,x2y,-1.02094563299,-1
0.1,0.02,9,cubic,dy,xy2,-0.0192803644441,0
0.1,0.02,9,cubic,dy,y3,-0.963568888715,-1
0.1,0.02,9,affine,dx,1,0.00798972556715,0
0.1,0.02,9,affine,dx,x,0.0134301118772,1
0.1,0.02,9,affine,dx,y,-1.99512778817,-2
0.1,0.02,9,affine,dx,x2,0,0
0.1,0.02,9,affine,dx,xy,0,0
0.1,0.02,9,affine,dx,y2,0,0
0.1,0.02,9,affine,dx,x3,0,-1
0.1,0.02,9,affine,dx,x2y,0,0
0.1,0.02,9,affine,dx,xy2,0,-1
0.1,0.02,9,affine,dx,y3,0,0
0.1,0.02,9,affine,dy,1,0.018895879662,0
0.1,0.02,9,affine,dy,x,2.00025890482,2
0.1,0.02,9,affine,dy,y,0.014781627245,1
0.1,0.02,9,affine,dy,x2,0,0
0.1,0.02,9,affine,dy,xy,0,0
0.1,0.02,9,affine,dy,y2,0,0
0.1,0.02,9,affine,dy,x3,0,0
0.1,0.02,9,affine,dy,x2y,0,-1
0.1,0.02,9,affine,dy,xy2,0,0
0.1,0.02,9,affine,dy,y3,0,-1
0.1,0.02,9,permuted,dx,1,-0.206332211963,0
0.1,0.02,9,permuted,dx,x,-0.0890613268561,1
0.1,0.02,9,permuted,dx,y,0.175865983484,-2
0.1,0.02,9,permuted,dx,x2,0.141547445733,0
0.1,0.02,9,permuted,dx,xy,0.0263503150724,0
0.1,0.02,9,permuted,dx,y2,0.111673651248,0
0.1,0.02,9,permuted,dx,x3,0.047833570523,-1
0.1,0.02,9,permuted,dx,x2y,-0.362912983391,0
0.1,0.02,9,permuted,dx,xy2,0.27152140921,-1
0.1,0.02,9,permuted,dx,y3,-0.125221132204,0
0.1,0.02,9,permuted,dy,1,-0.00842347155416,0
0.1,0.02,9,permuted,dy,x,-0.29121988969,2
0.1,0.02,9,permuted,dy,y,-0.498275592663,1
0.1,0.02,9,permuted,dy,x2,0.0544881047983,0
0.1,0.02,9,permuted,dy,xy,-0.0716419200674,0
0.1,0.02,9,permuted,dy,y2,0.0624787113197,0
0.1,0.02,9,permuted,dy,x3,0.189322346213,0
0.1,0.02,9,permuted,dy,x2y,0.514667412859,-1
0.1,0.02,9,permuted,dy,xy2,0.304899924754,0
0.1,0.02,9,permuted,dy,y3,0.336562778775,-1
0.1,0.05,0,cubic,dx,1,-0.00454870560431,0
0.1,0.05,0,cubic,dx,x,0.894792242913,1
0.1,0.05,0,cubic,dx,y,-1.95889057254,-2
0.1,0.05,0,cubic,dx,x2,-0.0264190446866,0
0.1,0.05,0,cubic,dx,xy,-0.00164515749054,0
0.1,0.05,0,cubic,dx,y2,0.034732531753,0
0.1,0.05,0,cubic,dx,x3,-0.881050055514,-1
0.1,0.05,0,cubic,dx,x2y,-0.180996019657,0
0.1,0.05,0,cubic,dx,xy2,-0.955090264483,-1
0.1,0.05,0,cubic,dx,y3,-0.0115697670019,0
0.1,0.05,0,cubic,dy,1,-0.011889006188,0
0.1,0.05,0,cubic,dy,x,2.12851540935,2
0.1,0.05,0,cubic,dy,y,0.889708682818,1
0.1,0.05,0,cubic,dy,x2,0.0107918484546,0
0.1,0.05,0,cubic,dy,xy,0.0308400287938,0
0.1,0.05,0,cubic,dy,y2,0.0193607680474,0
0.1,0.05,0,cubic,dy,x3,-0.13938769078,0
0.1,0.05,0,cubic,dy,x2y,-0.83526017011,-1
0.1,0.05,0,cubic,dy,xy2,-0.120827145616,0
0.1,0.05,0,cubic,dy,y3,-0.900510294917,-1
0.1,0.05,0,affine,dx,1,0.00743445045267,0
0.1,0.05,0,affine,dx,x,-0.00310757377728,1
0.1,0.05,0,affine,dx,y,-2.00818466102,-2
0.1,0.05,0,affine,dx,x2,0,0
0.1,0.05,0,affine,dx,xy,0,0
0.1,0.05,0,affine,dx,y2,0,0
0.1,0.05,0,affine,dx,x3,0,-1
0.1,0.05,0,affine,dx,x2y,0,0
0.1,0.05,0,affine,dx,xy2,0,-1
0.1,0.05,0,affine,dx,y3,0,0
0.1,0.05,0,affine,dy,1,0.0215829857019,0
0.1,0.05,0,affine,dy,x,1.99627255783,2
0.1,0.05,0,affine,dy,y,0.0164709818342,1
0.1,0.05,0,affine,dy,x2,0,0
0.1,0.05,0,affine,dy,xy,0,0
0.1,0.05,0,affine,dy,y2,0,0
0.1,0.05,0,affine,dy,x3,0,0
0.1,0.05,0,affine,dy,x2y,0,-1
0.1,0.05,0,affine,dy,xy2,0,0
0.1,0.05,0,affine,dy,y3,0,-1
0.1,0.05,0,permuted,dx,1,0.190827772861,0
0.1,0.05,0,permuted,dx,x,-0.530210021332,1
0.1,0.05,0,permuted,dx,y,-0.265291538666,-2
0.1,0.05,0,permuted,dx,x2,-0.322902708047,0
0.1,0.05,0,permuted,dx,xy,-0.0488694813397,0
0.1,0.05,0,permuted,dx,y2,-0.25041341077,0
0.1,0.05,0,permuted,dx,x3,0.426469080168,-1
0.1,0.05,0,permuted,dx,x2y,0.192046275805,0
0.1,0.05,0,permuted,dx,xy2,0.752604060297,-1
0.1,0.05,0,permuted,dx,y3,0.248427285949,0
0.1,0.05,0,permuted,dy,1,-0.424495147487,0
0.1,0.05,0,permuted,dy,x,0.15850364468,2
0.1,0.05,0,permuted,dy,y,0.0526619903955,1
0.1,0.05,0,permuted,dy,x2,0.491175621086,0
0.1,0.05,0,permuted,dy,xy,-0.112556679629,0
0.1,0.05,0,permuted,dy,y2,0.493863359623,0
0.1,0.05,0,permuted,dy,x3,-0.00491025825387,0
0.1,0.05,0,permuted,dy,x2y,0.00170434389536,-1
0.1,0.05,0,permuted,dy,xy2,-0.240215828329,0
0.1,0.05,0,permuted,dy,y3,-0.0653538016853,-1
0.1,0.05,1,cubic,dx,1,-0.0100556685307,0
0.1,0.05,1,cubic,dx,x,0.900384516906,1
0.1,0.05,1,cubic,dx,y,-2.06030496868,-2
0.1,0.05,1,cubic,dx,x2,0.00940243151564,0
0.1,0.05,1,cubic,dx,xy,-0.0132085354587,0
0.1,0.05,1,cubic,dx,y2,0.00773696573562,0
0.1,0.05,1,cubic,dx,x3,-0.892128666974,-1
0.1,0.05,1,cubic,dx,x2y,-0.0110239685488,0
0.1,0.05,1,cubic,dx,xy2,-0.877723974874,-1
0.1,0.05,1,cubic,dx,y3,0.0940520864613,0
0.1,0.05,1,cubic,dy,1,-0.00233301050917,0
0.1,0.05,1,cubic,dy,x,2.04309082896,2
0.1,0.05,1,cubic,dy,y,0.94723296884,1
0.1,0.05,1,cubic,dy,x2,-0.00140853204501,0
0.1,0.05,1,cubic,dy,xy,0.00642941794123,0
0.1,0.05,1,cubic,dy,y2,0.0013422896085,0
0.1,0.05,1,cubic,dy,x3,-0.0488006533555,0
0.1,0.05,1,cubic,dy,x2y,-0.907557176502,-1
0.1,0.05,1,cubic,dy,xy2,-0.0904309972659,0
0.1,0.05,1,cubic,dy,y3,-0.956254168466,-1
0.1,0.05,1,affine,dx,1,-0.000123848113575,0
0.1,0.05,1,affine,dx,x,0.0151471193368,1
0.1,0.05,1,affine,dx,y,-1.98912414469,-2
0.1,0.05,1,affine,dx,x2,0,0
0.1,0.05,1,affine,dx,xy,0,0
0.1,0.05,1,affine,dx,y2,0,0
0.1,0.05,1,affine,dx,x3,0,-1
0.1,0.05,1,affine,dx,x2y,0,0
0.1,0.05,1,affine,dx,xy2,0,-1
0.1,0.05,1,affine,dx,y3,0,0
0.1,0.05,1,affine,dy,1,0.0168217392154,0
0.1,0.05,1,affine,dy,x,1.98892884068,2
0.1,0.05,1,affine,dy,y,0.0107640021194,1
0.1,0.05,1,affine,dy,x2,0,0
0.1,0.05,1,affine,dy,xy,0,0
0.1,0.05,1,affine,dy,y2,0,0
0.1,0.05,1,affine,dy,x3,0,0
0.1,0.05,1,affine,dy,x2y,0,-1
0.1,0.05,1,affine,dy,xy2,0,0
0.1,0.05,1,affine,dy,y3,0,-1
0.1,0.05,1,permuted,dx,1,-0.0710361571191,0
0.1,0.05,1,permuted,dx,x,0.0985383428765,1
0.1,0.05,1,permuted,dx,y,-0.0109729161531,-2
0.1,0.05,1,permuted,dx,x2,-0.00707719224366,0
0.1,0.05,1,permuted,dx,xy,0.155981695868,0
0.1,0.05,1,permuted,dx,y2,-0.022486699928,0
0.1,0.05,1,permuted,dx,x3,-0.0973290636269,-1
0.1,0.05,1,permuted,dx,x2y,-0.0748457440835,0
0.1,0.05,1,permuted,dx,xy2,0.166562957162,-1
0.1,0.05,1,permuted,dx,y3,-0.120479513993,0
0.1,0.05,1,permuted,dy,1,0.0535555032369,0
0.1,0.05,1,permuted,dy,x,0.389443304108,2
0.1,0.05,1,permuted,dy,y,-0.101473039302,1
0.1,0.05,1,permuted,dy,x2,-0.0388437190366,0
0.1,0.05,1,permuted,dy,xy,0.102040643396,0
0.1,0.05,1,permuted,dy,y2,-0.0201163645734,0
0.1,0.05,1,permuted,dy,x3,-0.281676907043,0
0.1,0.05,1,permuted,dy,x2y,0.350716961695,-1
0.1,0.05,1,permuted,dy,xy2,-0.491310686842,0
0.1,0.05,1,permuted,dy,y3,0.13717656457,-1
0.1,0.05,2,cubic,dx,1,0.0190578010685,0
0.1,0.05,2,cubic,dx,x,0.821114583975,1
0.1,0.05,2,cubic,dx,y,-2.1136310995,-2
0.1,0.05,2,cubic,dx,x2,-0.0244254848283,0
0.1,0.05,2,cubic,dx,xy,0.0317134107966,0
0.1,0.05,2,cubic,dx,y2,-0.0104141431296,0
0.1,0.05,2,cubic,dx,x3,-0.803923896906,-1
0.1,0.05,2,cubic,dx,x2y,0.0551221798894,0
0.1,0.05,2,cubic,dx,xy2,-0.872493048147,-1
0.1,0.05,2,cubic,dx,y3,0.125681764145,0
0.1,0.05,2,cubic,dy,1,0.00605525327913,0
0.1,0.05,2,cubic,dy,x,1.9693440451,2
0.1,0.05,2,cubic,dy,y,0.942023950805,1
0.1,0.05,2,cubic,dy,x2,-0.000158995531778,0
0.1,0.05,2,cubic,dy,xy,0.0621408483072,0
0.1,0.05,2,cubic,dy,y2,-0.0187520836316,0
0.1,0.05,2,cubic,dy,x3,0.0276614101737,0
0.1,0.05,2,cubic,dy,x2y,-0.908600659379,-1
0.1,0.05,2,cubic,dy,xy2,-0.00897482957274,0
0.1,0.05,2,cubic,dy,y3,-0.929206510312,-1
0.1,0.05,2,affine,dx,1,0.00410577036416,0
0.1,0.05,2,affine,dx,x,0.00636211347932,1
0.1,0.05,2,affine,dx,y,-2.00384409502,-2
0.1,0.05,2,affine,dx,x2,0,0
0.1,0.05,2,affine,dx,xy,0,0
0.1,0.05,2,affine,dx,y2,0,0
0.1,0.05,2,affine,dx,x3,0,-1
0.1,0.05,2,affine,dx,x2y,0,0
0.1,0.05,2,affine,dx,xy2,0,-1
0.1,0.05,2,affine,dx,y3,0,0
0.1,0.05,2,affine,dy,1,0.0131590101768,0
0.1,0.05,2,affine,dy,x,1.98963511483,2
0.1,0.05,2,affine,dy,y,0.02711222584,1
0.1,0.05,2,affine,dy,x2,0,0
0.1,0.05,2,affine,dy,xy,0,0
0.1,0.05,2,affine,dy,y2,0,0
0.1,0.05,2,affine,dy,x3,0,0
0.1,0.05,2,affine,dy,x2y,0,-1
0.1,0.05,2,affine,dy,xy2,0,0
0.1,0.05,2,affine,dy,y3,0,-1
0.1,0.05,2,permuted,dx,1,-0.251800070324,0
0.1,0.05,2,permuted,dx,x,-0.196483924739,1
0.1,0.05,2,permuted,dx,y,0.254417855131,-2
0.1,0.05,2,permuted,dx,x2,0.198291587655,0
0.1,0.05,2,permuted,dx,xy,-0.0012591168884,0
0.1,0.05,2,permuted,dx,y2,0.14574137226,0
0.1,0.05,2,permuted,dx,x3,0.267360398986,-1
0.1,0.05,2,permuted,dx,x2y,-0.316849763241,0
0.1,0.05,2,permuted,dx,xy2,0.436011271302,-1
0.1,0.05,2,permuted,dx,y3,-0.248993559402,0
0.1,0.05,2,permuted,dy,1,0.032845349056,0
0.1,0.05,2,permuted,dy,x,0.135621134473,2
0.1,0.05,2,permuted,dy,y,0.363793965692,1
0.1,0.05,2,permuted,dy,x2,-0.0806649061452,0
0.1,0.05,2,permuted,dy,xy,-0.0115332003874,0
0.1,0.05,2,permuted,dy,y2,0.0511126014542,0
0.1,0.05,2,permuted,dy,x3,-0.183541896838,0
0.1,0.05,2,permuted,dy,x2y,-0.23138871706,-1
0.1,0.05,2,permuted,dy,xy2,-0.206724080468,0
0.1,0.05,2,permuted,dy,y3,-0.346587335335,-1
0.1,0.05,3,cubic,dx,1,-0.015560376015,0
0.1,0.05,3,cubic,dx,x,0.872696051413,1
0.1,0.05,3,cubic,dx,y,-2.06661647212,-2
0.1,0.05,3,cubic,dx,x2,0.00775907515421,0
0.1,0.05,3,cubic,dx,xy,0.0288920723085,0
0.1,0.05,3,cubic,dx,y2,0.029081920311,0
0.1,0.05,3,cubic,dx,x3,-0.827383053401,-1
0.1,0.05,3,cubic,dx,x2y,0.110490252886,0
0.1,0.05,3,cubic,dx,xy2,-0.938388824498,-1
0.1,0.05,3,cubic,dx,y3,0.0581140811996,0
0.1,0.05,3,cubic,dy,1,0.0188391974499,0
0.1,0.05,3,cubic,dy,x,2.09384334041,2
0.1,0.05,3,cubic,dy,y,0.864387746767,1
0.1,0.05,3,cubic,dy,x2,-0.0191449446328,0
0.1,0.05,3,cubic,dy,xy,-0.0138680508132,0
0.1,0.05,3,cubic,dy,y2,-0.015165746324,0
0.1,0.05,3,cubic,dy,x3,-0.0895628144772,0
0.1,0.05,3,cubic,dy,x2y,-0.903987939223,-1
0.1,0.05,3,cubic,dy,xy2,-0.172351797055,0
0.1,0.05,3,cubic,dy,y3,-0.844294892483,-1
0.1,0.05,3,affine,dx,1,0.00427420927032,0
0.1,0.05,3,affine,dx,x,0.0203779593855,1
0.1,0.05,3,affine,dx,y,-1.99345420572,-2
0.1,0.05,3,affine,dx,x2,0,0
0.1,0.05,3,affine,dx,xy,0,0
0.1,0.05,3,affine,dx,y2,0,0
0.1,0.05,3,affine,dx,x3,0,-1
0.1,0.05,3,affine,dx,x2y,0,0
0.1,0.05,3,affine,dx,xy2,0,-1
0.1,0.05,3,affine,dx,y3,0,0
0.1,0.05,3,affine,dy,1,0.0199920801642,0
0.1,0.05,3,affine,dy,x,1.98516803799,2
0.1,0.05,3,affine,dy,y,0.00958429153356,1
0.1,0.05,3,affine,dy,x2,0,0
0.1,0.05,3,affine,dy,xy,0,0
0.1,0.05,3,affine,dy,y2,0,0
0.1,0.05,3,affine,dy,x3,0,0
0.1,0.05,3,affine,dy,x2y,0,-1
0.1,0.05,3,affine,dy,xy2,0,0
0.1,0.05,3,affine,dy,y3,0,-1
0.1,0.05,3,permuted,dx,1,-0.0193772297948,0
0.1,0.05,3,permuted,dx,x,-0.102253080692,1
0.1,0.05,3,permuted,dx,y,-0.0267971405332,-2
0.1,0.05,3,permuted,dx,x2,0.00964323265732,0
0.1,0.05,3,permuted,dx,xy,0.157503465898,0
0.1,0.05,3,permuted,dx,y2,-0.150657955277,0
0.1,0.05,3,permuted,dx,x3,0.0601167897373,-1
0.1,0.05,3,permuted,dx,x2y,0.115672560551,0
0.1,0.05,3,permuted,dx,xy2,-0.0325048585397,-1
0.1,0.05,3,permuted,dx,y3,0.0114671708669,0
0.1,0.05,3,permuted,dy,1,0.0335547243232,0
0.1,0.05,3,permuted,dy,x,0.0129519370076,2
0.1,0.05,3,permuted,dy,y,-0.189949586033,1
0.1,0.05,3,permuted,dy,x2,-0.0159429720218,0
0.1,0.05,3,permuted,dy,xy,-0.0291189915902,0
0.1,0.05,3,permuted,dy,y2,0.0244925719481,0
0.1,0.05,3,permuted,dy,x3,-0.000168395333864,0
0.1,0.05,3,permuted,dy,x2y,0.0868456343115,-1
0.1,0.05,3,permuted,dy,xy2,-0.191113714153,0
0.1,0.05,3,permuted,dy,y3,0.177930733182,-1
0.1,0.05,4,cubic,dx,1,0.0545543937324,0
0.1,0.05,4,cubic,dx,x,0.925741578604,1
0.1,0.05,4,cubic,dx,y,-2.18738166891,-2
0.1,0.05,4,cubic,dx,x2,-0.0518567374527,0
0.1,0.05,4,cubic,dx,xy,0.0358368379345,0
0.1,0.05,4,cubic,dx,y2,-0.0506120824459,0
0.1,0.05,4,cubic,dx,x3,-0.909463828506,-1
0.1,0.05,4,cubic,dx,x2y,0.21924167704,0
0.1,0.05,4,cubic,dx,xy2,-0.902992767964,-1
0.1,0.05,4,cubic,dx,y3,0.183000452687,0
0.1,0.05,4,cubic,dy,1,0.0080106658918,0
0.1,0.05,4,cubic,dy,x,2.0720138899,2
0.1,0.05,4,cubic,dy,y,0.880910860045,1
0.1,0.05,4,cubic,dy,x2,-0.0135852821502,0
0.1,0.05,4,cubic,dy,xy,-0.00369035121759,0
0.1,0.05,4,cubic,dy,y2,-0.00952456004143,0
0.1,0.05,4,cubic,dy,x3,-0.0720749986112,0
0.1,0.05,4,cubic,dy,x2y,-0.847737079002,-1
0.1,0.05,4,cubic,dy,xy2,-0.0750526497012,0
0.1,0.05,4,cubic,dy,y3,-0.89808668826,-1
0.1,0.05,4,affine,dx,1,0.00823533305259,0
0.1,0.05,4,affine,dx,x,0.0293971972721,1
0.1,0.05,4,affine,dx,y,-1.9961006584,-2
0.1,0.05,4,affine,dx,x2,0,0
0.1,0.05,4,affine,dx,xy,0,0
0.1,0.05,4,affine,dx,y2,0,0
0.1,0.05,4,affine,dx,x3,0,-1
0.1,0.05,4,affine,dx,x2y,0,0
