dt,sigma,replicate,split,model,unit,metric,value
0.05,0.02,9,test,permuted,traj_018,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_018,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_018,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_018,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_018,rollout_failure,0
0.05,0.02,9,test,permuted,traj_019,one_step_rmse,0.0969936820531
0.05,0.02,9,test,permuted,traj_019,oracle_rollout_rmse,1.3636421456
0.05,0.02,9,test,permuted,traj_019,observed_rollout_rmse,1.36662937006
0.05,0.02,9,test,permuted,traj_019,oracle_radial_rmse,0.107744175546
0.05,0.02,9,test,permuted,traj_019,observed_radial_rmse,0.105214739258
0.05,0.02,9,test,permuted,traj_019,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_019,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_019,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_019,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_019,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_019,rollout_failure,0
0.05,0.02,9,test,permuted,traj_020,one_step_rmse,0.0993105223701
0.05,0.02,9,test,permuted,traj_020,oracle_rollout_rmse,1.65574066782
0.05,0.02,9,test,permuted,traj_020,observed_rollout_rmse,1.66267997607
0.05,0.02,9,test,permuted,traj_020,oracle_radial_rmse,0.391557754317
0.05,0.02,9,test,permuted,traj_020,observed_radial_rmse,0.391861375628
0.05,0.02,9,test,permuted,traj_020,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_020,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_020,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_020,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_020,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_020,rollout_failure,0
0.05,0.02,9,test,permuted,traj_021,one_step_rmse,0.098147293298
0.05,0.02,9,test,permuted,traj_021,oracle_rollout_rmse,1.31448237999
0.05,0.02,9,test,permuted,traj_021,observed_rollout_rmse,1.30976400401
0.05,0.02,9,test,permuted,traj_021,oracle_radial_rmse,0.0830751491436
0.05,0.02,9,test,permuted,traj_021,observed_radial_rmse,0.090160049798
0.05,0.02,9,test,permuted,traj_021,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_021,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_021,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_021,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_021,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_021,rollout_failure,0
0.05,0.02,9,test,permuted,traj_022,one_step_rmse,0.100870094116
0.05,0.02,9,test,permuted,traj_022,oracle_rollout_rmse,1.42461997369
0.05,0.02,9,test,permuted,traj_022,observed_rollout_rmse,1.42454292797
0.05,0.02,9,test,permuted,traj_022,oracle_radial_rmse,0.0782897329968
0.05,0.02,9,test,permuted,traj_022,observed_radial_rmse,0.0789869135293
0.05,0.02,9,test,permuted,traj_022,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_022,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_022,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_022,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_022,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_022,rollout_failure,0
0.05,0.02,9,test,permuted,traj_023,one_step_rmse,0.100189214178
0.05,0.02,9,test,permuted,traj_023,oracle_rollout_rmse,1.70507406963
0.05,0.02,9,test,permuted,traj_023,observed_rollout_rmse,1.70886328513
0.05,0.02,9,test,permuted,traj_023,oracle_radial_rmse,0.455555295431
0.05,0.02,9,test,permuted,traj_023,observed_radial_rmse,0.454785239817
0.05,0.02,9,test,permuted,traj_023,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_023,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_023,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_023,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_023,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_023,rollout_failure,0
0.05,0.02,9,test,permuted,traj_024,one_step_rmse,0.0972123255464
0.05,0.02,9,test,permuted,traj_024,oracle_rollout_rmse,1.20964761786
0.05,0.02,9,test,permuted,traj_024,observed_rollout_rmse,1.20656336228
0.05,0.02,9,test,permuted,traj_024,oracle_radial_rmse,0.375859088765
0.05,0.02,9,test,permuted,traj_024,observed_radial_rmse,0.381081691598
0.05,0.02,9,test,permuted,traj_024,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_024,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_024,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_024,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_024,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_024,rollout_failure,0
0.05,0.02,9,test,permuted,traj_025,one_step_rmse,0.101317044519
0.05,0.02,9,test,permuted,traj_025,oracle_rollout_rmse,1.55925352914
0.05,0.02,9,test,permuted,traj_025,observed_rollout_rmse,1.55784389008
0.05,0.02,9,test,permuted,traj_025,oracle_radial_rmse,0.19108411135
0.05,0.02,9,test,permuted,traj_025,observed_radial_rmse,0.189701010325
0.05,0.02,9,test,permuted,traj_025,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_025,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_025,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_025,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_025,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_025,rollout_failure,0
0.05,0.02,9,test,permuted,traj_026,one_step_rmse,0.099635502797
0.05,0.02,9,test,permuted,traj_026,oracle_rollout_rmse,1.62019052821
0.05,0.02,9,test,permuted,traj_026,observed_rollout_rmse,1.62096805076
0.05,0.02,9,test,permuted,traj_026,oracle_radial_rmse,0.372343471869
0.05,0.02,9,test,permuted,traj_026,observed_radial_rmse,0.372923607415
0.05,0.02,9,test,permuted,traj_026,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_026,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_026,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_026,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_026,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_026,rollout_failure,0
0.05,0.02,9,test,permuted,traj_027,one_step_rmse,0.0990881566482
0.05,0.02,9,test,permuted,traj_027,oracle_rollout_rmse,1.44342256338
0.05,0.02,9,test,permuted,traj_027,observed_rollout_rmse,1.44018104304
0.05,0.02,9,test,permuted,traj_027,oracle_radial_rmse,0.110785492627
0.05,0.02,9,test,permuted,traj_027,observed_radial_rmse,0.108853865266
0.05,0.02,9,test,permuted,traj_027,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_027,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_027,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_027,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_027,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_027,rollout_failure,0
0.05,0.02,9,test,permuted,traj_028,one_step_rmse,0.0974020895983
0.05,0.02,9,test,permuted,traj_028,oracle_rollout_rmse,1.39073571996
0.05,0.02,9,test,permuted,traj_028,observed_rollout_rmse,1.4043990578
0.05,0.02,9,test,permuted,traj_028,oracle_radial_rmse,0.155585976327
0.05,0.02,9,test,permuted,traj_028,observed_radial_rmse,0.161000385903
0.05,0.02,9,test,permuted,traj_028,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_028,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_028,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_028,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_028,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_028,rollout_failure,0
0.05,0.02,9,test,permuted,traj_029,one_step_rmse,0.100562572959
0.05,0.02,9,test,permuted,traj_029,oracle_rollout_rmse,1.77686244285
0.05,0.02,9,test,permuted,traj_029,observed_rollout_rmse,1.77643513579
0.05,0.02,9,test,permuted,traj_029,oracle_radial_rmse,0.543911375932
0.05,0.02,9,test,permuted,traj_029,observed_radial_rmse,0.544003064708
0.05,0.02,9,test,permuted,traj_029,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_029,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_029,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_029,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_029,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_029,rollout_failure,0
0.05,0.02,9,test,permuted,traj_030,one_step_rmse,0.0986392731156
0.05,0.02,9,test,permuted,traj_030,oracle_rollout_rmse,1.31175392702
0.05,0.02,9,test,permuted,traj_030,observed_rollout_rmse,1.31001076278
0.05,0.02,9,test,permuted,traj_030,oracle_radial_rmse,0.0763323445762
0.05,0.02,9,test,permuted,traj_030,observed_radial_rmse,0.0789978453501
0.05,0.02,9,test,permuted,traj_030,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_030,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_030,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_030,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_030,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_030,rollout_failure,0
0.05,0.02,9,test,permuted,traj_031,one_step_rmse,0.0950960789509
0.05,0.02,9,test,permuted,traj_031,oracle_rollout_rmse,1.10616870607
0.05,0.02,9,test,permuted,traj_031,observed_rollout_rmse,1.10766420625
0.05,0.02,9,test,permuted,traj_031,oracle_radial_rmse,0.533158318552
0.05,0.02,9,test,permuted,traj_031,observed_radial_rmse,0.529809995152
0.05,0.02,9,test,permuted,traj_031,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_031,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_031,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_031,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_031,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_031,rollout_failure,0
0.05,0.02,9,test,permuted,traj_032,one_step_rmse,0.100533478183
0.05,0.02,9,test,permuted,traj_032,oracle_rollout_rmse,1.81222387307
0.05,0.02,9,test,permuted,traj_032,observed_rollout_rmse,1.81062546685
0.05,0.02,9,test,permuted,traj_032,oracle_radial_rmse,0.599176440211
0.05,0.02,9,test,permuted,traj_032,observed_radial_rmse,0.60025899327
0.05,0.02,9,test,permuted,traj_032,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_032,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_032,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_032,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_032,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_032,rollout_failure,0
0.05,0.02,9,test,permuted,traj_033,one_step_rmse,0.0998041839936
0.05,0.02,9,test,permuted,traj_033,oracle_rollout_rmse,1.24270393371
0.05,0.02,9,test,permuted,traj_033,observed_rollout_rmse,1.24214085672
0.05,0.02,9,test,permuted,traj_033,oracle_radial_rmse,0.387208986318
0.05,0.02,9,test,permuted,traj_033,observed_radial_rmse,0.388300320921
0.05,0.02,9,test,permuted,traj_033,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_033,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_033,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_033,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_033,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_033,rollout_failure,0
0.05,0.02,9,test,permuted,traj_034,one_step_rmse,0.0972299456441
0.05,0.02,9,test,permuted,traj_034,oracle_rollout_rmse,1.32189510031
0.05,0.02,9,test,permuted,traj_034,observed_rollout_rmse,1.32016858881
0.05,0.02,9,test,permuted,traj_034,oracle_radial_rmse,0.221824206815
0.05,0.02,9,test,permuted,traj_034,observed_radial_rmse,0.225642274939
0.05,0.02,9,test,permuted,traj_034,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_034,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_034,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_034,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_034,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_034,rollout_failure,0
0.05,0.02,9,test,permuted,traj_035,one_step_rmse,0.0978868265552
0.05,0.02,9,test,permuted,traj_035,oracle_rollout_rmse,1.16353903781
0.05,0.02,9,test,permuted,traj_035,observed_rollout_rmse,1.16301497981
0.05,0.02,9,test,permuted,traj_035,oracle_radial_rmse,0.452844824549
0.05,0.02,9,test,permuted,traj_035,observed_radial_rmse,0.453715559301
0.05,0.02,9,test,permuted,traj_035,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_035,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_035,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_035,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_035,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_035,rollout_failure,0
0.05,0.02,9,test,permuted,traj_036,one_step_rmse,0.100864465091
0.05,0.02,9,test,permuted,traj_036,oracle_rollout_rmse,1.53804763136
0.05,0.02,9,test,permuted,traj_036,observed_rollout_rmse,1.53730196587
0.05,0.02,9,test,permuted,traj_036,oracle_radial_rmse,0.166065484297
0.05,0.02,9,test,permuted,traj_036,observed_radial_rmse,0.165401263438
0.05,0.02,9,test,permuted,traj_036,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_036,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_036,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_036,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_036,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_036,rollout_failure,0
0.05,0.02,9,test,permuted,traj_037,one_step_rmse,0.0978061927543
0.05,0.02,9,test,permuted,traj_037,oracle_rollout_rmse,1.3035947592
0.05,0.02,9,test,permuted,traj_037,observed_rollout_rmse,1.30195289455
0.05,0.02,9,test,permuted,traj_037,oracle_radial_rmse,0.0704342412465
0.05,0.02,9,test,permuted,traj_037,observed_radial_rmse,0.0740991310813
0.05,0.02,9,test,permuted,traj_037,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_037,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_037,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_037,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_037,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_037,rollout_failure,0
0.05,0.02,9,test,permuted,traj_038,one_step_rmse,0.0966263372875
0.05,0.02,9,test,permuted,traj_038,oracle_rollout_rmse,1.16697290533
0.05,0.02,9,test,permuted,traj_038,observed_rollout_rmse,1.17094320772
0.05,0.02,9,test,permuted,traj_038,oracle_radial_rmse,0.444089167987
0.05,0.02,9,test,permuted,traj_038,observed_radial_rmse,0.434858421956
0.05,0.02,9,test,permuted,traj_038,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_038,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_038,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_038,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_038,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_038,rollout_failure,0
0.05,0.02,9,test,permuted,traj_039,one_step_rmse,0.0977544960244
0.05,0.02,9,test,permuted,traj_039,oracle_rollout_rmse,1.3989773638
0.05,0.02,9,test,permuted,traj_039,observed_rollout_rmse,1.39811068904
0.05,0.02,9,test,permuted,traj_039,oracle_radial_rmse,0.103901927563
0.05,0.02,9,test,permuted,traj_039,observed_radial_rmse,0.101977187222
0.05,0.02,9,test,permuted,traj_039,one_step_failure_rate,0
0.05,0.02,9,test,permuted,traj_039,oracle_rollout_failure,0
0.05,0.02,9,test,permuted,traj_039,observed_rollout_failure,0
0.05,0.02,9,test,permuted,traj_039,oracle_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_039,observed_pre_failure_horizon,7.7
0.05,0.02,9,test,permuted,traj_039,rollout_failure,0
0.05,0.02,9,extrapolation,smoother,traj_000,state_rmse,0.01350373813
0.05,0.02,9,extrapolation,smoother,traj_001,state_rmse,0.0125684541276
0.05,0.02,9,extrapolation,smoother,traj_002,state_rmse,0.0148819573441
0.05,0.02,9,extrapolation,smoother,traj_003,state_rmse,0.0121074393382
0.05,0.02,9,extrapolation,smoother,traj_004,state_rmse,0.0140504825855
0.05,0.02,9,extrapolation,smoother,traj_005,state_rmse,0.01444258771
0.05,0.02,9,extrapolation,smoother,traj_006,state_rmse,0.0113097525254
0.05,0.02,9,extrapolation,smoother,traj_007,state_rmse,0.0115557037598
0.05,0.02,9,extrapolation,smoother,traj_008,state_rmse,0.0119633872208
0.05,0.02,9,extrapolation,smoother,traj_009,state_rmse,0.013461506137
0.05,0.02,9,extrapolation,smoother,traj_010,state_rmse,0.0148840911694
0.05,0.02,9,extrapolation,smoother,traj_011,state_rmse,0.0134493480282
0.05,0.02,9,extrapolation,smoother,traj_012,state_rmse,0.0127364638036
0.05,0.02,9,extrapolation,smoother,traj_013,state_rmse,0.0148322527297
0.05,0.02,9,extrapolation,smoother,traj_014,state_rmse,0.0135046783776
0.05,0.02,9,extrapolation,smoother,traj_015,state_rmse,0.0134232685065
0.05,0.02,9,extrapolation,cubic,traj_000,one_step_rmse,0.00048586136951
0.05,0.02,9,extrapolation,cubic,traj_000,oracle_rollout_rmse,0.00812765106071
0.05,0.02,9,extrapolation,cubic,traj_000,observed_rollout_rmse,0.00878937149281
0.05,0.02,9,extrapolation,cubic,traj_000,oracle_radial_rmse,0.00122237178954
0.05,0.02,9,extrapolation,cubic,traj_000,observed_radial_rmse,0.00270680899123
0.05,0.02,9,extrapolation,cubic,traj_000,one_step_failure_rate,0
0.05,0.02,9,extrapolation,cubic,traj_000,oracle_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_000,observed_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_000,oracle_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_000,observed_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_000,rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_001,one_step_rmse,0.000448982908381
0.05,0.02,9,extrapolation,cubic,traj_001,oracle_rollout_rmse,0.00498572900339
0.05,0.02,9,extrapolation,cubic,traj_001,observed_rollout_rmse,0.00785772121973
0.05,0.02,9,extrapolation,cubic,traj_001,oracle_radial_rmse,0.00138576364124
0.05,0.02,9,extrapolation,cubic,traj_001,observed_radial_rmse,0.00161686295326
0.05,0.02,9,extrapolation,cubic,traj_001,one_step_failure_rate,0
0.05,0.02,9,extrapolation,cubic,traj_001,oracle_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_001,observed_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_001,oracle_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_001,observed_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_001,rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_002,one_step_rmse,0.000497581620608
0.05,0.02,9,extrapolation,cubic,traj_002,oracle_rollout_rmse,0.00941378955507
0.05,0.02,9,extrapolation,cubic,traj_002,observed_rollout_rmse,0.0191822563617
0.05,0.02,9,extrapolation,cubic,traj_002,oracle_radial_rmse,0.00120507733037
0.05,0.02,9,extrapolation,cubic,traj_002,observed_radial_rmse,0.00271434255508
0.05,0.02,9,extrapolation,cubic,traj_002,one_step_failure_rate,0
0.05,0.02,9,extrapolation,cubic,traj_002,oracle_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_002,observed_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_002,oracle_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_002,observed_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_002,rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_003,one_step_rmse,0.000476172176224
0.05,0.02,9,extrapolation,cubic,traj_003,oracle_rollout_rmse,0.00778431893988
0.05,0.02,9,extrapolation,cubic,traj_003,observed_rollout_rmse,0.00930873251357
0.05,0.02,9,extrapolation,cubic,traj_003,oracle_radial_rmse,0.0012821255157
0.05,0.02,9,extrapolation,cubic,traj_003,observed_radial_rmse,0.00142794559736
0.05,0.02,9,extrapolation,cubic,traj_003,one_step_failure_rate,0
0.05,0.02,9,extrapolation,cubic,traj_003,oracle_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_003,observed_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_003,oracle_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_003,observed_pre_failure_horizon,7.7
0.05,0.02,9,extrapolation,cubic,traj_003,rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_004,one_step_rmse,0.000439378996863
0.05,0.02,9,extrapolation,cubic,traj_004,oracle_rollout_rmse,0.00460692878442
0.05,0.02,9,extrapolation,cubic,traj_004,observed_rollout_rmse,0.00349078788766
0.05,0.02,9,extrapolation,cubic,traj_004,oracle_radial_rmse,0.00121295915855
0.05,0.02,9,extrapolation,cubic,traj_004,observed_radial_rmse,0.0019826447371
0.05,0.02,9,extrapolation,cubic,traj_004,one_step_failure_rate,0
0.05,0.02,9,extrapolation,cubic,traj_004,oracle_rollout_failure,0
0.05,0.02,9,extrapolation,cubic,traj_004,observed_rollout_failure,0
