split,condition,preprocessing,method,target,metric,value
test,jittered_alignment,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_sd,0.49885988306750095
test,jittered_alignment,train_fit,fixed_plane,condition_0,condition_span_radians,2.7944743716524796
test,jittered_alignment,train_fit,fixed_plane,condition_1,condition_span_radians,2.0396428412476877
test,jittered_alignment,train_fit,fixed_plane,condition_2,condition_span_radians,1.6462834826125039
test,jittered_alignment,train_fit,fixed_plane,condition_3,condition_span_radians,4.3075930021940039
test,jittered_alignment,train_fit,fixed_plane,condition_4,condition_span_radians,1.6131273807023667
test,jittered_alignment,train_fit,fixed_plane,condition_5,condition_span_radians,1.5186740297431554
test,jittered_alignment,train_fit,fixed_plane,condition_6,condition_span_radians,1.9948417419725366
test,jittered_alignment,train_fit,fixed_plane,condition_7,condition_span_radians,1.3476916450389624
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,plane_occupancy,0.16926497077008265
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,tangential_energy,3.9819647525947279
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,radial_energy,3.2501731875301512
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,tangential_radial_energy_ratio,1.2251546372581685
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,perpendicular_fraction_within_15deg,0.18958333333333333
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_span_mean_radians,3.7492251595775956
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_span_median_radians,4.3004688742941095
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_span_min_radians,0.47822571860564361
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_span_max_radians,5.3934929199028767
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,signed_direction_consistency,0.875
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_mean,1.0583628088844348
test,jittered_alignment,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_sd,0.96493700963600726
test,jittered_alignment,train_fit,random_plane_0,condition_0,condition_span_radians,5.0050780551913654
test,jittered_alignment,train_fit,random_plane_0,condition_1,condition_span_radians,4.2931849914107083
test,jittered_alignment,train_fit,random_plane_0,condition_2,condition_span_radians,3.0562359619343424
test,jittered_alignment,train_fit,random_plane_0,condition_3,condition_span_radians,5.3934929199028767
test,jittered_alignment,train_fit,random_plane_0,condition_4,condition_span_radians,5.3831139809632269
test,jittered_alignment,train_fit,random_plane_0,condition_5,condition_span_radians,0.47822571860564361
test,jittered_alignment,train_fit,random_plane_0,condition_6,condition_span_radians,2.0767168914350917
test,jittered_alignment,train_fit,random_plane_0,condition_7,condition_span_radians,4.3077527571775107
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,plane_occupancy,0.41071911645089232
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,tangential_energy,4.576864351147294
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,radial_energy,3.0850280510021886
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,tangential_radial_energy_ratio,1.4835730098663038
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,perpendicular_fraction_within_15deg,0.20208333333333334
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_span_mean_radians,1.7505457039812704
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_span_median_radians,1.745725823577907
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_span_min_radians,1.1561424983155857
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_span_max_radians,2.226493902275537
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,signed_direction_consistency,1
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_mean,-0.61743048145007595
test,jittered_alignment,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_sd,0.25012823066760437
test,jittered_alignment,train_fit,random_plane_1,condition_0,condition_span_radians,2.226493902275537
test,jittered_alignment,train_fit,random_plane_1,condition_1,condition_span_radians,2.1369859323146505
test,jittered_alignment,train_fit,random_plane_1,condition_2,condition_span_radians,1.5699045801575067
test,jittered_alignment,train_fit,random_plane_1,condition_3,condition_span_radians,1.4915539646947091
test,jittered_alignment,train_fit,random_plane_1,condition_4,condition_span_radians,1.1561424983155857
test,jittered_alignment,train_fit,random_plane_1,condition_5,condition_span_radians,1.9215470669983072
test,jittered_alignment,train_fit,random_plane_1,condition_6,condition_span_radians,2.1543539841558341
test,jittered_alignment,train_fit,random_plane_1,condition_7,condition_span_radians,1.3473837029380329
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,plane_occupancy,0.26958306343783983
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,tangential_energy,4.3323172047162979
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,radial_energy,5.0304096210577578
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,tangential_radial_energy_ratio,0.86122553252538703
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,perpendicular_fraction_within_15deg,0.14374999999999999
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_span_mean_radians,3.272670213177264
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_span_median_radians,3.2527453816634724
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_span_min_radians,0.60652721098884466
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_span_max_radians,5.7869919814288213
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,signed_direction_consistency,0.5
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_mean,-0.85521886848929574
test,jittered_alignment,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_sd,1.640940558908861
test,jittered_alignment,train_fit,random_plane_2,condition_0,condition_span_radians,5.4368567895507951
test,jittered_alignment,train_fit,random_plane_2,condition_1,condition_span_radians,5.7869919814288213
test,jittered_alignment,train_fit,random_plane_2,condition_2,condition_span_radians,1.8646434711022897
test,jittered_alignment,train_fit,random_plane_2,condition_3,condition_span_radians,5.2058234181090492
test,jittered_alignment,train_fit,random_plane_2,condition_4,condition_span_radians,0.77502807091136905
test,jittered_alignment,train_fit,random_plane_2,condition_5,condition_span_radians,0.60652721098884466
test,jittered_alignment,train_fit,random_plane_2,condition_6,condition_span_radians,2.4726112863120875
test,jittered_alignment,train_fit,random_plane_2,condition_7,condition_span_radians,4.0328794770148573
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,plane_occupancy,0.2890275080442567
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,tangential_energy,6.0643743544747553
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,radial_energy,4.0688023407790643
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,tangential_radial_energy_ratio,1.4904568584458673
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,perpendicular_fraction_within_15deg,0.23125000000000001
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_span_mean_radians,3.849634531312403
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_span_median_radians,4.3178304362220246
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_span_min_radians,0.82251270356795891
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_span_max_radians,5.3602731150942056
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,signed_direction_consistency,0.875
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_mean,1.1924037991692154
test,jittered_alignment,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_sd,1.152842955665478
test,jittered_alignment,train_fit,random_plane_3,condition_0,condition_span_radians,5.0400711533257523
test,jittered_alignment,train_fit,random_plane_3,condition_1,condition_span_radians,4.9968879658321601
test,jittered_alignment,train_fit,random_plane_3,condition_2,condition_span_radians,3.6603039004870732
test,jittered_alignment,train_fit,random_plane_3,condition_3,condition_span_radians,4.9753569719569768
test,jittered_alignment,train_fit,random_plane_3,condition_4,condition_span_radians,0.82251270356795891
test,jittered_alignment,train_fit,random_plane_3,condition_5,condition_span_radians,2.7383889176816787
test,jittered_alignment,train_fit,random_plane_3,condition_6,condition_span_radians,5.3602731150942056
test,jittered_alignment,train_fit,random_plane_3,condition_7,condition_span_radians,3.2032815225534175
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,plane_occupancy,0.17208948657056938
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,tangential_energy,3.8110267137244294
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,radial_energy,4.1514633747170899
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,tangential_radial_energy_ratio,0.91799598592969389
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,perpendicular_fraction_within_15deg,0.14374999999999999
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_span_mean_radians,2.8919502791626077
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_span_median_radians,2.7493992632992845
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_span_min_radians,1.2374095819980013
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_span_max_radians,5.6548443874721546
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,signed_direction_consistency,0.75
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_mean,-0.55988794911787876
test,jittered_alignment,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_sd,0.93420423659369434
test,jittered_alignment,train_fit,random_plane_4,condition_0,condition_span_radians,2.6047088879825848
test,jittered_alignment,train_fit,random_plane_4,condition_1,condition_span_radians,2.8053661772169698
test,jittered_alignment,train_fit,random_plane_4,condition_2,condition_span_radians,2.0194353236915723
test,jittered_alignment,train_fit,random_plane_4,condition_3,condition_span_radians,5.6548443874721546
test,jittered_alignment,train_fit,random_plane_4,condition_4,condition_span_radians,1.2374095819980013
test,jittered_alignment,train_fit,random_plane_4,condition_5,condition_span_radians,3.0069037743531646
test,jittered_alignment,train_fit,random_plane_4,condition_6,condition_span_radians,3.1135017512048142
test,jittered_alignment,train_fit,random_plane_4,condition_7,condition_span_radians,2.6934323493815993
validation,jittered_alignment,independent_fit,skew_plane_1,train_validation_observed_space_stability,plane_angle_degrees,1.0012221469341331
validation,jittered_alignment,independent_fit,skew_plane_1,train_validation_observed_space_stability,signed_rate_difference,0.014372715882640996
validation,jittered_alignment,independent_fit,skew_plane_2,train_validation_observed_space_stability,plane_angle_degrees,0.95671587944348446
validation,jittered_alignment,independent_fit,skew_plane_2,train_validation_observed_space_stability,signed_rate_difference,-0.001194309492242529
test,jittered_alignment,independent_fit,skew_plane_1,train_test_observed_space_stability,plane_angle_degrees,0.76475602986145153
test,jittered_alignment,independent_fit,skew_plane_1,train_test_observed_space_stability,signed_rate_difference,0.01315592755251016
test,jittered_alignment,independent_fit,skew_plane_2,train_test_observed_space_stability,plane_angle_degrees,1.7107589249643014
test,jittered_alignment,independent_fit,skew_plane_2,train_test_observed_space_stability,signed_rate_difference,0.00071434233831879634
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_0,plane_angle_degrees,1.2463918051879543
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_0,absolute_rate_change,0.0041989062634406604
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_0,plane_angle_degrees,1.5029526115558083
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_0,absolute_rate_change,0.000351958665151475
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_1,plane_angle_degrees,0.507075959687046
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_1,absolute_rate_change,0.001031553602882429
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_1,plane_angle_degrees,0.94538558261665895
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_1,absolute_rate_change,0.0003650110695720965
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_2,plane_angle_degrees,0.19771693395387699
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_2,absolute_rate_change,0.00082344657740840432
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_2,plane_angle_degrees,1.833646228373522
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_2,absolute_rate_change,0.0005832527498919049
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_3,plane_angle_degrees,0.69005774651064367
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_3,absolute_rate_change,0.0056540760917411781
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_3,plane_angle_degrees,1.9880117857095925
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_3,absolute_rate_change,0.0017724453652170347
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_4,plane_angle_degrees,0.10858942365609971
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_4,absolute_rate_change,0.001057829573525515
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_4,plane_angle_degrees,2.2023448838272595
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_4,absolute_rate_change,0.0008841806721983092
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_5,plane_angle_degrees,0.56594259664259738
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_5,absolute_rate_change,0.0017548582137467683
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_5,plane_angle_degrees,5.7423378965437086
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_5,absolute_rate_change,0.0064117702765249529
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_6,plane_angle_degrees,0.49875042078645782
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_6,absolute_rate_change,0.00065803281075904607
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_6,plane_angle_degrees,0.30282413042315476
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_6,absolute_rate_change,0.0027867643118302254
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_7,plane_angle_degrees,1.2656506720338421
train,jittered_alignment,leave_one_condition_out,skew_plane_1,held_out_condition_7,absolute_rate_change,0.0084014598258177475
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_7,plane_angle_degrees,3.7464874106236263
train,jittered_alignment,leave_one_condition_out,skew_plane_2,held_out_condition_7,absolute_rate_change,0.00054640096712232911
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_1,test_trials,tangential_energy,26.803610284764229
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_1,test_trials,radial_energy,17.848422572093479
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_1,test_trials,tangential_radial_energy_ratio,1.5776877953934303
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_1,test_trials,perpendicular_fraction_within_15deg,0.19999999999999998
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_2,test_trials,tangential_energy,19.868057240405808
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_2,test_trials,radial_energy,18.238164501265096
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_2,test_trials,tangential_radial_energy_ratio,1.1331388940844591
test,jittered_alignment,frozen_training_plane_single_trial,skew_plane_2,test_trials,perpendicular_fraction_within_15deg,0.17708333333333331
train,smoothed,train_fit,unrestricted,heldout_derivative,derivative_mse,0.18557610554885262
train,smoothed,train_fit,unrestricted,heldout_derivative,derivative_r2,0.88614147554237555
train,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_mse,0.19399914198756577
train,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.88097359847367496
train,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,1.5783366562924843
train,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.031625961481687948
validation,smoothed,train_fit,unrestricted,heldout_derivative,derivative_mse,0.48749689047720179
validation,smoothed,train_fit,unrestricted,heldout_derivative,derivative_r2,0.74942321780811083
validation,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_mse,0.49587547872048632
validation,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.74511656535078363
validation,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,1.8887324539830779
validation,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.029178421472202176
test,smoothed,train_fit,unrestricted,heldout_derivative,derivative_mse,0.32157293468632614
test,smoothed,train_fit,unrestricted,heldout_derivative,derivative_r2,0.81873037344324251
test,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_mse,0.32918143640727826
test,smoothed,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.81444148555235474
test,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,1.7195090659768721
test,smoothed,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.030718283071226815
test,smoothed,train_fit,skew_plane_1,projected_trajectory,plane_occupancy,0.39947427213968534
test,smoothed,train_fit,skew_plane_1,projected_trajectory,tangential_energy,7.7143029856193852
test,smoothed,train_fit,skew_plane_1,projected_trajectory,radial_energy,0.33717747175041457
test,smoothed,train_fit,skew_plane_1,projected_trajectory,tangential_radial_energy_ratio,22.879058157627046
test,smoothed,train_fit,skew_plane_1,projected_trajectory,perpendicular_fraction_within_15deg,0.70625000000000004
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_span_mean_radians,4.7382414778754303
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_span_median_radians,4.7325443768863451
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_span_min_radians,4.6626407143741302
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_span_max_radians,4.86081855874989
test,smoothed,train_fit,skew_plane_1,projected_trajectory,signed_direction_consistency,1
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_mean,2.0108506588106581
test,smoothed,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_sd,0.034463927705822739
test,smoothed,train_fit,skew_plane_1,condition_0,condition_span_radians,4.7047835550960544
test,smoothed,train_fit,skew_plane_1,condition_1,condition_span_radians,4.7393783981494346
test,smoothed,train_fit,skew_plane_1,condition_2,condition_span_radians,4.86081855874989
test,smoothed,train_fit,skew_plane_1,condition_3,condition_span_radians,4.7257103556232565
test,smoothed,train_fit,skew_plane_1,condition_4,condition_span_radians,4.6988743536494226
test,smoothed,train_fit,skew_plane_1,condition_5,condition_span_radians,4.6626407143741302
test,smoothed,train_fit,skew_plane_1,condition_6,condition_span_radians,4.7441745396438346
test,smoothed,train_fit,skew_plane_1,condition_7,condition_span_radians,4.7695513477174165
test,smoothed,train_fit,skew_plane_1,skew_generator,signed_rate,1.9947818665976671
test,smoothed,train_fit,skew_plane_1,skew_generator,absolute_rate,1.9947818665976671
test,smoothed,train_fit,skew_plane_2,projected_trajectory,plane_occupancy,0.55252506109346822
test,smoothed,train_fit,skew_plane_2,projected_trajectory,tangential_energy,1.6060582489028206
test,smoothed,train_fit,skew_plane_2,projected_trajectory,radial_energy,0.32307369573019107
test,smoothed,train_fit,skew_plane_2,projected_trajectory,tangential_radial_energy_ratio,4.9711823343367758
test,smoothed,train_fit,skew_plane_2,projected_trajectory,perpendicular_fraction_within_15deg,0.36041666666666666
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_span_mean_radians,1.6889002947284681
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_span_median_radians,1.6558425780899997
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_span_min_radians,1.6018001938156849
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_span_max_radians,1.9517404130931846
test,smoothed,train_fit,skew_plane_2,projected_trajectory,signed_direction_consistency,1
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_mean,0.72356627927829875
test,smoothed,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_sd,0.064646609882806266
test,smoothed,train_fit,skew_plane_2,condition_0,condition_span_radians,1.9517404130931846
test,smoothed,train_fit,skew_plane_2,condition_1,condition_span_radians,1.7009540145504154
test,smoothed,train_fit,skew_plane_2,condition_2,condition_span_radians,1.6408456867056382
test,smoothed,train_fit,skew_plane_2,condition_3,condition_span_radians,1.6258283028016942
test,smoothed,train_fit,skew_plane_2,condition_4,condition_span_radians,1.6018001938156849
test,smoothed,train_fit,skew_plane_2,condition_5,condition_span_radians,1.6460713571636183
test,smoothed,train_fit,skew_plane_2,condition_6,condition_span_radians,1.6656137990163813
test,smoothed,train_fit,skew_plane_2,condition_7,condition_span_radians,1.6783485906811286
test,smoothed,train_fit,skew_plane_2,skew_generator,signed_rate,0.70061275015682145
test,smoothed,train_fit,skew_plane_2,skew_generator,absolute_rate,0.70061275015682145
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_max_angle_degrees,1.3975136769794319
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_rms_sine_error,0.017662960597392769
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,plane_projector_frobenius_error,0.035325921194762099
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,signed_rate_error,-0.0052181334023329029
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,absolute_rate_error,0.0052181334023329029
test,smoothed,train_fit,skew_plane_1,true_positive_pca_plane_1,relative_rate_error,0.0026090667011664515
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_max_angle_degrees,4.862538062857535
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_rms_sine_error,0.071565116813019913
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,plane_projector_frobenius_error,0.14313023362604033
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,signed_rate_error,0.00061275015682149547
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,absolute_rate_error,0.00061275015682149547
test,smoothed,train_fit,skew_plane_2,true_positive_pca_plane_2,relative_rate_error,0.00087535736688785072
test,smoothed,train_fit,fixed_plane,baseline_plane,plane_occupancy,0.62064389990836166
test,smoothed,train_fit,fixed_plane,baseline_plane,tangential_energy,2.9309192949357898
test,smoothed,train_fit,fixed_plane,baseline_plane,radial_energy,1.25117797847879
test,smoothed,train_fit,fixed_plane,baseline_plane,tangential_radial_energy_ratio,2.3425278780076249
test,smoothed,train_fit,fixed_plane,baseline_plane,perpendicular_fraction_within_15deg,0.26250000000000001
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_span_mean_radians,2.1211112780663184
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_span_median_radians,1.8506394403595019
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_span_min_radians,1.3892017441332489
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_span_max_radians,3.9044583842287701
test,smoothed,train_fit,fixed_plane,baseline_plane,signed_direction_consistency,0.875
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_mean,-0.75058520599721734
test,smoothed,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_sd,0.47828880963962028
test,smoothed,train_fit,fixed_plane,condition_0,condition_span_radians,2.8372918410144203
test,smoothed,train_fit,fixed_plane,condition_1,condition_span_radians,2.0704109663115693
test,smoothed,train_fit,fixed_plane,condition_2,condition_span_radians,1.7298581304693792
test,smoothed,train_fit,fixed_plane,condition_3,condition_span_radians,3.9044583842287701
test,smoothed,train_fit,fixed_plane,condition_4,condition_span_radians,1.586740862700323
test,smoothed,train_fit,fixed_plane,condition_5,condition_span_radians,1.4795075454232096
test,smoothed,train_fit,fixed_plane,condition_6,condition_span_radians,1.9714207502496244
test,smoothed,train_fit,fixed_plane,condition_7,condition_span_radians,1.3892017441332489
test,smoothed,train_fit,random_plane_0,baseline_plane,plane_occupancy,0.16811343995616126
test,smoothed,train_fit,random_plane_0,baseline_plane,tangential_energy,1.2272989398203122
test,smoothed,train_fit,random_plane_0,baseline_plane,radial_energy,0.75596456777776655
test,smoothed,train_fit,random_plane_0,baseline_plane,tangential_radial_energy_ratio,1.6234873856959728
test,smoothed,train_fit,random_plane_0,baseline_plane,perpendicular_fraction_within_15deg,0.21249999999999999
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_span_mean_radians,3.617744947463656
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_span_median_radians,3.6564452173585504
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_span_min_radians,0.4547021486408096
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_span_max_radians,7.1379601907181893
test,smoothed,train_fit,random_plane_0,baseline_plane,signed_direction_consistency,0.875
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_mean,1.3095344325341933
test,smoothed,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_sd,1.2679581571005565
test,smoothed,train_fit,random_plane_0,condition_0,condition_span_radians,5.0009603096262287
test,smoothed,train_fit,random_plane_0,condition_1,condition_span_radians,4.2705114443414569
test,smoothed,train_fit,random_plane_0,condition_2,condition_span_radians,3.0423789903756435
test,smoothed,train_fit,random_plane_0,condition_3,condition_span_radians,2.7925424058068096
test,smoothed,train_fit,random_plane_0,condition_4,condition_span_radians,7.1379601907181893
test,smoothed,train_fit,random_plane_0,condition_5,condition_span_radians,0.4547021486408096
test,smoothed,train_fit,random_plane_0,condition_6,condition_span_radians,1.8513462584621325
test,smoothed,train_fit,random_plane_0,condition_7,condition_span_radians,4.3915578317379786
test,smoothed,train_fit,random_plane_1,baseline_plane,plane_occupancy,0.41434413956404642
test,smoothed,train_fit,random_plane_1,baseline_plane,tangential_energy,1.8228947816247674
test,smoothed,train_fit,random_plane_1,baseline_plane,radial_energy,0.86298017212574352
test,smoothed,train_fit,random_plane_1,baseline_plane,tangential_radial_energy_ratio,2.1123252196333846
test,smoothed,train_fit,random_plane_1,baseline_plane,perpendicular_fraction_within_15deg,0.21249999999999999
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_span_mean_radians,1.7778996083760625
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_span_median_radians,1.7921186210440072
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_span_min_radians,1.0912805237623
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_span_max_radians,2.2954111801726835
test,smoothed,train_fit,random_plane_1,baseline_plane,signed_direction_consistency,1
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_mean,-0.63328570743685342
test,smoothed,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_sd,0.25269147745868858
test,smoothed,train_fit,random_plane_1,condition_0,condition_span_radians,2.2954111801726835
test,smoothed,train_fit,random_plane_1,condition_1,condition_span_radians,2.1847203971898579
test,smoothed,train_fit,random_plane_1,condition_2,condition_span_radians,1.5592190146976654
test,smoothed,train_fit,random_plane_1,condition_3,condition_span_radians,1.6662871147241698
test,smoothed,train_fit,random_plane_1,condition_4,condition_span_radians,1.0912805237623
test,smoothed,train_fit,random_plane_1,condition_5,condition_span_radians,1.9179501273638446
test,smoothed,train_fit,random_plane_1,condition_6,condition_span_radians,2.1859358367696049
test,smoothed,train_fit,random_plane_1,condition_7,condition_span_radians,1.3223926723283725
test,smoothed,train_fit,random_plane_2,baseline_plane,plane_occupancy,0.27054168462373912
test,smoothed,train_fit,random_plane_2,baseline_plane,tangential_energy,1.4458963505203748
test,smoothed,train_fit,random_plane_2,baseline_plane,radial_energy,2.209330642828609
test,smoothed,train_fit,random_plane_2,baseline_plane,tangential_radial_energy_ratio,0.65444995986168542
